account_address,selected_option,time_weighted_average,rola_proof
account_rdx169hv7jrzkzsqmtcm6kwk9unetqp5698lza35q3vla0z95mfunpyzv3,yes,44140.46718,"{""curve"":""secp256k1"",""publicKey"":""036058fc2674dbcccef3161463e3c8771080fb2906232cf7f7c50f110d177c4e6a"",""signature"":""019d568c576210976fc937df5fa8cf568b1cd280a1f93ca981e9ee9dbec5ed71d32fefd4c7ae3eaa263e39b073bf3f8291f7f5126631d3b97fce78f6cd7b1e497e""}"
account_rdx169heemg8chd9sg8v6w2a02234ypgrm6pm2ualknz07csql7krphcmt,yes,662591.3691,"{""curve"":""secp256k1"",""publicKey"":""0316e85e98d8ecc8325098c7389ac797f88a14e0489b6f0e97a1f7378ae0d09309"",""signature"":""0117d14523d0c6cde4f0976a0f5977152e6e61cb086ec7bda2da3bd3e52805886e410dad3ff05d633bd4fa0a1be691d6df4b418ffc040683063f4a8de9412751fe""}"
account_rdx169h7r09xppst65k9f705r7npr4285f99x4assqt5vpyc4v95p30mcm,yes,2400164.626,"{""curve"":""secp256k1"",""publicKey"":""020d4f9ff75cd4eeba7d115255188f0faa1909a475c3c62c807c14f1151c3cf3e2"",""signature"":""01c19f19c0713d672aec1825230426a7ef9b4746db70957b84a9154e7fd858455923d55bdc1b96f9b8c3e682999bb9dd5a15ad18486060bd7f1742dcf56becc132""}"
account_rdx169gztast30zrqv6unyeur830mvs9thys0avt8e8752l0n0zskjquuy,no,712.6224594,"{""curve"":""secp256k1"",""publicKey"":""03f61271955b453c44b84477919f7ebc13cb01c48656f79c1e5cd35792203db379"",""signature"":""00fe79f5a805cdc00f141e0d289872bb790add7af881e1e602ad699e406e0976fd036a55d6fcf00e6a0ac51c8561b5c5a0863f30e96e398ce0c0734c8cb3ca0f81""}"
account_rdx169gws8et3jwuawy9c7etmd6hclm7fmywpupsljeajlegmq6d2ylp6m,yes,559993.2105,"{""curve"":""secp256k1"",""publicKey"":""03a2e4fe2eac722ba8080a06b5558ccdaa01aada68959bf081423f84f180b5e10c"",""signature"":""0169aaf3caad16d00f27a124a7ce37d3d76c8744261420f8ab54bafbeb2df9618857e6cbdbf0e7f2197e1753e089f061ee09443bafe28a05a199b7d37883e74b43""}"
account_rdx169fzn394smzpxfdpelefkfa507qfqq7xxuaz0llp9fnesxrw95af2d,yes,7.362616379,"{""curve"":""secp256k1"",""publicKey"":""027e1aad131abf0b6e4d92502d15f5123a2bc712c387031aec9f66974c9cb05831"",""signature"":""0070209da62a8c25618471e5beea842c7ab8e39aa42e22b1dfa8842fbd38fdf929322ff365358d95b4dc4d7f6c40e839aa5e69348cd9c6fdeb41cfe0c1232b900e""}"
account_rdx169fthpj0gh7qzkg60ngsca8mwh3m67jj54g8457y0ggtdtsqusya5e,yes,369816.3148,"{""curve"":""secp256k1"",""publicKey"":""038923d430f1d17ad1cf3dbc6782757455cf48c719c4d78b39547db8eebb44086b"",""signature"":""006be98cc57b24e8e223c3e7752bebe05a4bd731caf458e3fc788c1de9f94574462057f0ad23fe91ef91a2c8553ef75c8cf9f05e522422ba369d4b7092505ce667""}"
account_rdx169frysn89a2zcegwx2z9h3upqkez6mds4fm2gl20j97c6qgz4tgqhc,yes,1869.287975,"{""curve"":""secp256k1"",""publicKey"":""03e4906b400bd56a9b71eb3a96941cd4d8583f3b25e7a743f2a013c0950bdd3294"",""signature"":""018f41e4eac466f9dcb4ac6a7abb35180d1767469f284285435c4884431121a567274045c3a25580cdbf94313ed02e6fd025dc3f79942f09133e4aae0258c4a411""}"
account_rdx169fpafn9qw6jwm8y9x847vjpy8dgcugl6qcpcrhx6ttc54xqlmawts,yes,1668465.571,"{""curve"":""secp256k1"",""publicKey"":""03cf264f3273c0577941abc9eca7ea76fe096be432004e420af527afc90cd17f92"",""signature"":""008381a93aa12d4bbf0946aba7718a436620d61e2940be5a8763590fa9d8751c213e4608f94e40216acbf72dd2193b4b08c4160c9bd5deb07ba5b040fc2a2d42e6""}"
account_rdx169fkhggsmy3t44z76qhj9y4ajrx9jdlf6xtlwm66lkuc8evxya5dge,yes,3270.956041,"{""curve"":""secp256k1"",""publicKey"":""02f01041a7878dbda4d5e692799a58f5d1c3ca352ec927364c29687ca758e787cf"",""signature"":""00c4a19483354cfd2505148a8da38768305e342754c0fb975d39ec90d30f8caea4027c07461aba45ec73488ecdc0ec093291084c93413110b8533a6980bda74f1e""}"
account_rdx169fhm8wfw5u3h25yht95p9kkfsdy3ta8narmfhkphr5x4kahlqqhju,yes,1011208.13,"{""curve"":""secp256k1"",""publicKey"":""02b2d4d54a0c9e276f40e335b5b5479a82e67fed66b924be2ad974aa59e18776da"",""signature"":""001c1eb018465944b2428823b838146b1f1fea56653e3a785e71dd4b3f17fd97fb5fa6e1604b3c7eb4ed74a02177f892d087fe5e6c03530de6e768774bb4cce21c""}"
account_rdx169f6xytj88tftzyq8mycxdtlnvx8e324ymzlf390a89erwzwu26flw,yes,10.55167349,"{""curve"":""secp256k1"",""publicKey"":""02187609bbb7fc4d02aec7e4a982253607722b44f7cff3f3b159480713ea188c5e"",""signature"":""00f501645835cc0273881b70723586d576b360b7f92964d5b9ee452c5b1cf73da0593bedce9cbbc04cd9478a7eb688743adfee6322e629e4685d7d2636a2a1f2a7""}"
account_rdx169exrkk8cde08thwz4t7jp0rxvd7z7zcwglemg2cnp6wffktxh3383,yes,255702.764,"{""curve"":""secp256k1"",""publicKey"":""03ab0b501f1fb557d1f8e470cf5d15d05f8f385a1d8cacc0440bb997fdf2e0a415"",""signature"":""007c42e7aba6f6b4c5044911b29886a7bbf122ba0321b0227cea19e8484ae71c0d65bfb8e957c907b3347ef15962365440bb6efa63d27cd2fe1b7bc2f1ee816cc5""}"
account_rdx169evw906lgcd9uzse3e25ttddq6l65h74dwcwr0tyl3znqan9wqs7u,no,252464.8142,"{""curve"":""secp256k1"",""publicKey"":""027ad9c3e2056df31189f87338d13cf78821fcb98f57a3696f5ac044ccf35a8c89"",""signature"":""0108019600df0f6826c0856d1fc814ed074518252343ed57d17d887436ce59abe2213c7eb5cf5fd872c3f8e6f13660e127f288a1bb14036012a63a284da3ff5cdb""}"
account_rdx169erq3dv7mv0pxggfucu947vjp5vyjncsnl6wk2fc28frulpf3w7yu,no,0.2110806084,"{""curve"":""secp256k1"",""publicKey"":""0306e68277096db41019a66e66ee8b1d6356f124c8484629e97d79aa733f3d2708"",""signature"":""000ca2d1b371202eab60b3659aae5d61631b515d709451ad83ad8d2c041917d8cd14487ac455b1a8c07119bd388135d34752877ebc4b7b04b58123b1e6c98957c5""}"
account_rdx169egsxvf4x57h3559n4fqxz7y35ledravnst5vn08qxf378j3emyk8,no,68674.46805,"{""curve"":""secp256k1"",""publicKey"":""03418a9b4898058129360dde2c8a39efcef07ade3388f3d463c0e2551d50b2a111"",""signature"":""00e7fb584be78d138191f660d1ec656f52602f9c6660e6f9c8997b1d053611b3e66649fafb82de4ed661ece06fc689d5c048fdba9c52389d4fc25d75dadbe2e298""}"
account_rdx169ecyy5qrwgvxjahltqcuup2eswzg5zqnygcuel909her5fdtpmqju,yes,121392.503,"{""curve"":""secp256k1"",""publicKey"":""02a5066030df0efddd1660909026df5f21bb4bb1bc2618240decbdbbcfff512f78"",""signature"":""01d28b69a2e4cb2a7349d5d7813cbe0d209c8738283ab90f70805266428d7f24f24cd59405d85a7a63815d599bd9acefda3da992c3233b149e5647699df2bd38f1""}"
account_rdx169e42lt2cfmq5fhk2cjkc3jwzdcrntrnyjg3xcuhhkhfjvjnfs648u,yes,23192733.68,"{""curve"":""secp256k1"",""publicKey"":""024d686a727d81dcf7d872d6439420abd3613e1f2f778290cf6ab319ec996e6c5b"",""signature"":""005f73e588bd176d9c3638de918ded68411afcd159d5965c81a21405b8647ae4350b9b466e07843ab9637621cd612de4be3c372379d9029ab7b782473d9fa8fa8e""}"
account_rdx169e0yfgplrv0fqvpaeqc2cdv9kjchv5ad6cazhmvvl5evgrfk2e3ea,yes,412767.5644,"{""curve"":""secp256k1"",""publicKey"":""02705fad816977256343174ef875e17791cec222db0f842303a7ce4fd7f9b37304"",""signature"":""004dd30d2386ec1a149c24805d188b3db4351f5ef8009992ee12dcaf8c0df715b50242f6895c5c4eb74f2acc2f88134cb5c4735b18b6e37a5d79e877ba69201458""}"
account_rdx169dvdw5gkk6z9u3nw9dg7lj0h2yv7l6ugcvq0pgapy82h0pqnd5j2t,yes,0.3580117749,"{""curve"":""secp256k1"",""publicKey"":""0317cb2969b2c6e3fb739af82ca3ad5fe95c0a719285df1ae0a38c031906c8a7d9"",""signature"":""01a581b77bfaab52272af2d21a958f82ddf617335b1ab759ff3b6a2120983f80c27ca0c9251f0e40b4f7c17eee85fd3657a532ee746bd59a2446b029f31668db89""}"
account_rdx169dtk5c3v9mc9008x9jkyj04ta923fspmcp2yrff68m0gnwrg6ey2r,yes,7427.788699,"{""curve"":""secp256k1"",""publicKey"":""038ef04b073f1a5bc0dc726fe41a7ce1324a3ab4cbb9aa9915d01812d8b5077849"",""signature"":""00569277f1c8b597db4c88544f3288725071fb31be90fb988b3484f25227f267b71e249457eb96e4083d05dbb6b2c7e333e7d1e2aaa74ba918d5b18d1c1fc05d94""}"
account_rdx169cu52sue54z32c5mhrn503rcvh456ze42jxc8gaet2dl4mjc6uzlf,yes,448573.6125,"{""curve"":""secp256k1"",""publicKey"":""039a042977050053d9aded582c3d69265373845572964a454eac83041dccf93602"",""signature"":""01f88ae425a2d7c6af8865d6b5e7a8062f3865dd5dbc9d4b4eb23df26d7216a33d2fd7c17a48e9bf59a503c2d66959e2bde30f506959f6f67db1b894532fddeb1e""}"
account_rdx169ch72gu5m3zh3v0wa9fx6prcu946hxhfkx3k6xhq2z0j5cd2pnzhp,yes,3393.532436,"{""curve"":""secp256k1"",""publicKey"":""036e9d74ebd86cc839ae7c6f76255027718f57a326b7a1dc55e3f6049fe348f432"",""signature"":""00877e0210d87f563eb1598c7ea43ab07ec754bf158dd9e60151fa0b2172fb038c4c834e3a93ba38f7dcca4bb8a93139b71315c0a1a58dad93f939d2715719baa2""}"
account_rdx169c4n5u3r64az7fpm8z3mts6l0k8fv6azzvzakc34smu3lu7ral5jh,no,4107.564942,"{""curve"":""secp256k1"",""publicKey"":""0326e201ba561e2d5e5cc2cfbef70408a620b44a602f538f9882d687fb019cb7ae"",""signature"":""013252c55e38a39d4c6daafa70ef8810468c024f2ad97885f35da0f3c07a6ad2641e3380b63ad7c4ac5174239c00be62fa5dc8fcc485cec8ca92217a244158ef31""}"
account_rdx169a3tc7c0w2jz64aqc6j3fj3aw5y9tgdknv5v79ce6janx9jcenrpn,yes,83215.60088,"{""curve"":""secp256k1"",""publicKey"":""021b36f70bf671f708afbdd7b1b119c4da4681b0e637699e4cd10ce64e2ca211b7"",""signature"":""0177f230c68d2c72d0b664177564985e441e93c5d3e23dcf935e9d6db57ab4e0f71ee3af89861d43cf32faa7aeaf26c17b9b7ae46967414c5e69a20254608f684a""}"
account_rdx16997vmhqhuvagymlhj26td6fv0pdeg737r86fcgtslxs563vk38w6a,yes,119820.7712,"{""curve"":""secp256k1"",""publicKey"":""025ecdecbdb1450219e19dd803d71309eeed54370848adae54a2a053f0aa69ad31"",""signature"":""017fdcc6343adabdca12c3a9b7e5ebce59ac9369d7afd7b10744bfebe9e58751f72f1c553c866fefdd37328d8f359a4908d6a7ce177f5d57f223fe2a3e8dadb559""}"
account_rdx16992u88ja4mr4u6m596vakdnjrrzthxf798zync5xzpkqv05ej2et3,no,0.6647932506,"{""curve"":""secp256k1"",""publicKey"":""02fd7bd82c1f58a8e9f0708fefd78559f70de619a1de285aff4a696432ebde75e0"",""signature"":""009f2af2211f7e3330c1146d8a32efecb79ebab4d66155686abd76d6f9018f43e432ac52c3282025caba5455b96f8e26d553c2f50161e7d77a2e6882349c6ca604""}"
account_rdx16992frjq3zuacj08ctalxmm85vca03aj4l7mdnsrxwxmnttyxttrnu,yes,104427.2648,"{""curve"":""secp256k1"",""publicKey"":""03946b717f0020c27a63294066bb1dcd550d026198ee6576499c4c53aa5f0e7f11"",""signature"":""006e98d03f2c0213b22672d1dfe2c4d087d0d99377e386d28cffd52f3d7cb894dd6c20cddaad927b7abf490cda93e339e115d76b369cdc62af143f97f3b2fcc139""}"
account_rdx16990a38xfwc3qpmlpzex2jc7s255y4h4g3nhxq34dy7sxn52warcux,yes,86.21609698,"{""curve"":""secp256k1"",""publicKey"":""0365178754334740c0fa7840fb82563342807b3aeb3426aeeab11d104d15594b4b"",""signature"":""01f664dcd7716e409e86248f1285fd3842e1329d106c4d1bf61299d497ea6c3eda166fe0d4e328d1eef128ab36b7313991905ff3651084ef8f63c540a51bd4597b""}"
account_rdx1698vkt9evlvdmyz7wegdh7w332h7l0pyeltd6ahds8f9u5mnylf5dx,yes,9618246.739,"{""curve"":""secp256k1"",""publicKey"":""03d0d7929ce80efaab3d1b3fa047acf6324806c14eb8f941d09c270f653c23b3d1"",""signature"":""00a2c9fcf59a3839b1ebdc13da826234c2765bdf545b477a7713ca4ffaa561178c78bf0b43ae47663acb342376beca28117659e13828561855cf160bd8ac893657""}"
account_rdx1698ryu9jre69cvkpv0dp3ds5m7wdgavm427cyfrhtnzmad9s8nqq8h,no,70370.44229,"{""curve"":""secp256k1"",""publicKey"":""028055f8e9d9dfdc44818f73d8c217251652a87a455b70ba988382fde1a6227698"",""signature"":""017c55e8b7a09f9677a0f3977b8982301eda9249dcfdb04805a9c5f866194d38d62a17b31b4c0db7fbff65827ee55e03c77c4a112d749114b300149cb83161bdda""}"
account_rdx1698nf9lszmmyg5ufxxzywek5alr62mp0wsy06x4d7djg9xyz22g7ql,yes,10.0077468,"{""curve"":""secp256k1"",""publicKey"":""022ad4f987c5f87abe2bc0a2aecee2b542637f4f9c6bd7e54ea73cd76c6571c55b"",""signature"":""016d1b2c58fd71c390913df6514438b03a1b625e999d7f4bed64a5ea299bb32a513fee88b771329e3f7f842047822ee4fc9f23c8572b5610a953c259ac1d65d8b2""}"
account_rdx1697sjsqupvcd4rhn2xq9qj9yruvfvxvpc4lykmzfke4kxa866s8arr,yes,41799.76298,"{""curve"":""secp256k1"",""publicKey"":""02cb7e037ed9a97fb5911be11b7e7e669e46b003b4da5147767173d940482c0898"",""signature"":""01cb60933e7fc8c492dcf3cb8f0f99dd02f69e3f323adc2e549c4e8f0b6213b6c21dc62a0871383901c112a41ae17d699257d0386670f44f38066c45a2768aa5e3""}"
account_rdx1697f0253g08vxj77dkfjwzr7asgn9skr56s8r2jc7qsfhvaj2c0c56,yes,76.9455642,"{""curve"":""secp256k1"",""publicKey"":""02d1ac0791e52eb3e1b5ff22150d773b3581605f2e3e41ad9d1c60063b025f15b7"",""signature"":""013b519a38a926e337e737fd748b9f946d856e470d42530e34b0bc4069553d91b5568780a0162fff997169be75d09b8fc908f01681c42ebf853d3d42edce9307a1""}"
account_rdx1697enzur676fkt82cd26p0t5f8h5ksxusza8fpgn9688rgs68srvky,yes,1097704.192,"{""curve"":""secp256k1"",""publicKey"":""0273cf30e24e6d339bd3c8eab759f2f8ee6770629ea049802c5ef9e7dd1b8fc2e7"",""signature"":""01cb86f58727b264be314d71fc3860da2e00987ee561185481e3b7c8389c5b37b81a128c506110194a776a1214285dc45e34afb9060a5a047ff06c4640f0b588d5""}"
account_rdx16979vrra8997n2w3rm99hvvt7sy8ls5nckw9c828jjggjh6zllymvf,no,78.50086098,"{""curve"":""secp256k1"",""publicKey"":""035f9e3b423a9c836cd30a2b20691f161dc274c38a893159e01a91e55d0c16e7e3"",""signature"":""01cfb399581e9c69d729fd1b1d6fea3d5056f092ab95213b6d4c69a8e40ef105044df34a781571b046b2dcfc424e4fc41af6a7c77ddda4175d4da0b21b586b1339""}"
account_rdx16974xpkq2mrfr5zmj5rhymzeyttv7t53x8us4q66kkj4s3vgrk2c06,yes,876268.2009,"{""curve"":""secp256k1"",""publicKey"":""0239eacc643f71fa8029b365c17183af7a87f6090b5f828a4edbd1119ad2bb2201"",""signature"":""018242256bc4cd08f38e0aafa9fc25aa0d060a80a9a4554a553066cb5a1edb7c313fa505a5070a889bf86c9e6394573ee5110af63fa2c4c88e527f1de199b7316b""}"
account_rdx169734yae2d7drk943hw506ngpmzfla27r7dujk5lj6hat6y2het9vv,no,73709.63237,"{""curve"":""secp256k1"",""publicKey"":""02fda10f98aa9f4684acc730e7ef5dbcbf18e3f43e94a421647329d8173445f819"",""signature"":""010a7e99665586376b886180fe5cd3c86526ded8b0e2470dc8be122ad2731c444b5d90a58f1c908b23a51d51a208b5f33a83512ea7b08cdbd3db31c9c3c98189cd""}"
account_rdx16970y5rrt3zw099dvz49ptfvrek74ds0z9jra2dvtjhjp2pvk69jdg,yes,136967.1648,"{""curve"":""secp256k1"",""publicKey"":""02d19f4f741a2b827cb0668542164869e7670ead1459ed4953521e0c32018c14df"",""signature"":""0172e4da2fdfb5cacd70339e4fd8ef85e83cc41bd0ceeb86e3545c203286b9b07337ba9118af0afaa6889094510fbfe6b4bceb437c515fe5a6e59545a11e0ac287""}"
account_rdx1696z65868vrxxt6xz4vu04f4fn34v5h48q99kzxvu55vtgn29jn78m,yes,603273.0057,"{""curve"":""secp256k1"",""publicKey"":""03dd9a181a2896d395dfb330fee7dfcdfe4bb85ebbf75757417230cfb4450e34a9"",""signature"":""01956b89b66f968323d76a34d098a32395c8e682c3b63b0713b70f32568bf168792518c80ecf2857b650bcd67551bbe809cb9158520cbfdf1f1fa1ce24a57a48af""}"
account_rdx1696uhe9q6jzphcanzwgs75pmq8t24rhpyrvys7gcvh5cvuzh56zytt,yes,535670.0972,"{""curve"":""secp256k1"",""publicKey"":""035eef08ee1cf437de6129e38f563b3fc4441108c6e587e3474de35f7339b6af10"",""signature"":""01f06c0bb3ffa601a4c55fca1f7dfea516f6d6c48d61b0c77fb9e523f1069a3a871c1c81f38280168737c2ecd06f993bb684921b84164429b6caddf052772f40f0""}"
account_rdx1696ufjkfyhh3n37vnqhxcmz3ak8cvkr947fk3lluzh8euk3w30fhay,yes,94.85547767,"{""curve"":""secp256k1"",""publicKey"":""02a4de4816a0edd9370bfbc6262b00dccf5746df1850d782c325f0079ce6a11bcc"",""signature"":""015ea84c94c5e7b4865687c80b4208753c38f85b551045a6d5330b73b0137d9e5d28e27360dd54cb60c1af8b299b48ac5bd9917b0d8af6c40f17a7b05d9d9a9d6f""}"
account_rdx1696st5exwnttpck0ruaysmdavtfanvmdxkp9l6mmx9hamthpll83ae,yes,121771.2157,"{""curve"":""secp256k1"",""publicKey"":""0200e602dc27e939b331ecb383bfa232a4ef3ae3db96765092c1024f505b376a30"",""signature"":""00beffcd991541d75cc44b25e012051b552c9408b998da0fa106be17cee96b28cd5714e49992f2cf3a4bb5b65ffd9c5f3eb943028797868a02dd02ce70bab96647""}"
account_rdx1696fcpeuag02gwsj0s2rs4xzxj4jy0kna50muhtr36pve4j776pv9n,yes,96946.1253,"{""curve"":""secp256k1"",""publicKey"":""027d696cb4fb63d07b65d42c7ca7f42e0fe76bdae1a641a349b7cc637b861fc583"",""signature"":""00fcdaee6319aed9993166c792e74525982f2323e2ddbdee5ea6a501429ae9ad465050fe5f07c013c366b23b8e436b68a4aea32d45f321913ec9f8fd624d1d0440""}"
account_rdx1695vj275hvn2772zekwqjekdgfqljy5fj7vag5uv76jxt527xq854s,yes,0,"{""curve"":""secp256k1"",""publicKey"":""032ee2373b52cdbdf97b2d96993503c0f9c6e993cba5efb8286de2a09922900deb"",""signature"":""014b4ac1995e44f703c9d3a99a499f8d6d3937e9d00d95a179bc0b855c42a5ad9512a1d3fd337133650ec1879eee6c32008defa0623f6850cb8c46c0e713c01548""}"
account_rdx16952myqm6rs2hku9jkwtp6gtrxr03e2knvf2980k5pk0tmvjhue6m7,yes,1459686.701,"{""curve"":""secp256k1"",""publicKey"":""02982196c2c50e09107c7d9be783ebae139e085ead11694e3812102746e4cd5217"",""signature"":""00dcc5088447d22a073f46869c2500f0e91919b9c47b14ce7f7a78ee4cdfeddc5a6fa61b9a64a20efa58ff6dba52907dc57e15e07e3327f56ae273b7b4168e223c""}"
account_rdx1694ullvfs94thnzrl6dplw3mxw5dyalsdv978t74ycp6zwayecenw5,yes,191059.1259,"{""curve"":""secp256k1"",""publicKey"":""0205a7e8bd97021e9b1d88886a81291f6e6d8f3696fb2b901d36fc94b5f1d90a54"",""signature"":""01e3726387ec4d439d762e364ffcba2728d139f469acc9fd00e740d06419495d631cc2fa8fb7cf6ffb3f2a37c4866eac56f6b43d7f8efbe0397cb512e7ce7d5011""}"
account_rdx1694qvv2kyrng34rvq84lhfyvx85zte0nd070ajxe4e0mqs3qvm44nr,yes,3799337.034,"{""curve"":""secp256k1"",""publicKey"":""03ba93112b53cfbc3806dcd9dd66061fefbc57ab33ca7f94a361c4b3cc07405a4d"",""signature"":""004de0298e38b08e092b26fcdadee601a24351de347c336b9b85cc0eda453541d276f40e901c8cf9c4ed6c4136964331763eb3587a89ab14f0dda8f52f29792c6b""}"
account_rdx1694k60s35m4x4wp9s8pn8wls4p4k92at20yhzpxz7uwuwwfz0ltj30,yes,446057.6442,"{""curve"":""secp256k1"",""publicKey"":""02e35979fcaa8e5c908b4ef3c63649c34377499bbecc4bb4cff7fdd3ee9c2c7919"",""signature"":""009876949a50b48ac9dda45c6df8f04bb92df722bbff51f53ee5d93639da7a631533f5f10372d5359be21b02dc7d62fd37fca8c5f77b1d44a4c9fe9fc9794619a6""}"
account_rdx1694fklh95vv67dp6sp8ms08y68vq6tcj92jhcnf0jwsh9en9zgq5x2,yes,1048758.586,"{""curve"":""secp256k1"",""publicKey"":""0252889859cc13b081742e30b937401972d94f8c9b0c5bf1d4cffb5a84a73f0642"",""signature"":""01c3ea974f3e6c97d190365ac8084d2a4fd582c84fc86a7704d2bf16f2eec6e067668aa0f6362d09caec116f081fd5d9fc8e6fd047b29bb1b2980900c16d5bd499""}"
account_rdx1693qtyf6nst82648mwvemsn9nwl0vxmngane8tvft68yval2c23d04,yes,51.30849961,"{""curve"":""secp256k1"",""publicKey"":""03d522b7a53b210d6b05f293f44a0f340cb53322b67aa936c74ae542b467f5b2ce"",""signature"":""0137a2c1e657abc63413c6fbe9333dbe4a60a5f1339fda3a5c0f165b38362d5cb01d257279d20e4d031785b2084bd99025b1de1ce5cd1782fae1c3abf1b9d9b77b""}"
account_rdx1693ngrq7vqg6p9lngx2nrx4h2hvpqq8mpjvu63et3cuv55gxwqpg54,yes,9050785.995,"{""curve"":""secp256k1"",""publicKey"":""027f76a6aa14d483dae4e826b6a5f833a3e76e6cd87b3ddf6a8609f7397f86e0b2"",""signature"":""0011fb4127eaf7f32c560ef4bef151b0791c2b640993b262e4a866c267906e00d235758390e57a34d487ad44b261e19f2f106bda40f6005b095509ecfbf1b00f97""}"
account_rdx1693c43smxe8agr6ulvu83chlfcnythhg3wjymclpwf4aqqwrddrzye,no,404.5272557,"{""curve"":""secp256k1"",""publicKey"":""03b5438bc623e466af7bb30e364375b69677dd2c737aa1e91ce7ea30f4d29053e6"",""signature"":""00ee23c10800fc9166f6d8fb3c8f62f3df093bdb88b7010dec5e0347a215c1a7662c5d69babe6711f2665e0ef6b9d44bd3de0975bf030afaf208f53cd7a80cd99f""}"
account_rdx1693al7j5njcgyyc9uujrft56dplkx0ed8hxlhjauawuez4svrpcwq7,yes,119273.1764,"{""curve"":""secp256k1"",""publicKey"":""03f4507cf51460abc95f619ea12a876593546a0378b76afab9ba70a62402f57e0d"",""signature"":""0048b69e65ef422f7f51540e087326d089329ba8a20461174b683f1f16c0247ee246b78cae7e2d59460e3f632561309e447758340f19f2611da723a0bae999ce20""}"
account_rdx16936qlg57ea2m7ywft4373x8a7vpsfsrppjc6842t6y2e7xs29khv6,yes,294536.6964,"{""curve"":""secp256k1"",""publicKey"":""0256423f609d12ef1129c23129cc6da802e997164c0b1d34a8bd09fa804c27c592"",""signature"":""013c040a0b4f7b400129f61010f5f10e552ab11a3f976f0c6fa457f6525a6b0d7c25e08e7d6b512522f15c303a2925d97baa350ba16f877ac8e1a9dbb6468af664""}"
account_rdx16936mtvqhqgu9rel5juj9y9u9a2z2kjwc89j0lddh6naypyyek9wey,no,1069953.441,"{""curve"":""secp256k1"",""publicKey"":""0214a93553b9a25da0202808044e5fdbcaaf88da2963f01b5a9564e3bbb41730fe"",""signature"":""0172bf1b1e35e3806ad9ec7cbef93e110130c32123ea005f7d9d2825c39ad3e58133d113ef1d9ab80860173ff6438254473e6ac9e1e927e30632320c030faeb184""}"
account_rdx1692x8ntcyyyd8qcnr2akjhdarna2wwea3hxw0w6x9c3vdxrvehcer6,yes,2374284.221,"{""curve"":""secp256k1"",""publicKey"":""035046daf290972734629dc392893c1d9e4c6b34585863dbb8200853657f4dca25"",""signature"":""00c838eb5ac4320618c4b12edd18bc24ced140be0d2a1be77868cd22fc03e8a6b2236f76d2740cfa94c41643cbf6f16f0e54da18eb315c8d9c75fd6f878f21b4ec""}"
account_rdx1692ww399zz00rtcpl4z04z2k50efg4halndl7p29v3mjk4rrhfdm4f,yes,100.4945526,"{""curve"":""secp256k1"",""publicKey"":""0367c701a441f343f791de971866073016d786b622ddd6c92cef00e51062952bbc"",""signature"":""0136c72e54c9e9c461c3050d72e764cd45313a5791f5c839f98ac2ea4d329d00000f571cd013d9f564b976af105acf55ed4ec6f0f102f5356732712ddf56556d31""}"
account_rdx1692s7ze3qzvm9jxgdah604zyn3kmdalgmkwms4uk00pcx3jnvpenap,yes,849223.9649,"{""curve"":""secp256k1"",""publicKey"":""02d43a72b67b9bd01f7f77d2be5a26129163faaf1413490359cb6b3371c7e85ee3"",""signature"":""0161b4a8e8e63eb30554dbe71f132c54f877cd79e5d2ef8ef432e5f91117c379de4a9a78407143bddb7ef833bf59491ed69c813bf79d1581499524ae328f0c3cbe""}"
account_rdx1692pesv02tjqpltv77h96qj4x8f76qgmhrert6zg62rw7fx9ynu7em,yes,20410.96356,"{""curve"":""secp256k1"",""publicKey"":""02d0be74a33b470d2783c41c71aa19e4897725d86fd4a1cfa36e045079e6598516"",""signature"":""00de896778c76842f93aa3e2affc77db1c2f4478985953f3839cb15152553e1aae38dd0c6f8b4752159eb56ef2c5092325c54ae88385bc33a8993d4e354fccd4dd""}"
account_rdx1692mtu885ktd7l9gj884y6n5z6hg9d89ehh0ja2g60d6y6dhayukcf,yes,599.8577468,"{""curve"":""secp256k1"",""publicKey"":""03b17bba4ebd13ce6b039debda5d6124e0e0f17ed26015348fc018b1c1088af1c8"",""signature"":""00f9f0cf1b9bc4624aa681e6052287339b0e86a939d48ccc11d2d9812e9fe72a01638e67e37becd823663b4eb66343cf62aa99e674073b408c278bc81b0edff9c5""}"
account_rdx1692e5r5npa7cqjxk335xz6jypmlcf3j29rwj8e0qv5fxklf3grnhjj,yes,378656.748,"{""curve"":""secp256k1"",""publicKey"":""02d45ffacd65da98136002356d06db7313a5114b3f9143646cd0fe34379e86121b"",""signature"":""003c7f82a0f745b88024ae2e0f0cc1295e5e9abcaf76d942b633813683af2f21915fe18352af017bb259d14b3b96601119549daab50a2055e87b49f9ed338db084""}"
account_rdx1690y72mwyum3tvh5prrw82ks29rjl0w8k0a5a8x5gpefnz9e9wwcf7,yes,108383.7671,"{""curve"":""secp256k1"",""publicKey"":""02e0bf2341e638a498ff89a16ab7a54d44d21ae39b2a0865c8aa1c78bbae67b153"",""signature"":""0080d39636926f25690655ab4fdbc02c627997112fc34b992d22383fd85d54a68555066be416d6f65bf1b2485d0e6cebedf14dd66d529a1ca6f2e8502b407cd149""}"
